FlashID,SubID,Brand,FlashName,MaxZonePerDie,MaxBank,MaxSector,MaxBasePage,MaxAllocPage,MaxPhyPlane,MaxPhyBlock,bmBlockOccupiedBit,SectorOffset,PageOffset,PlaneOffset,BlockOffset,MaxDiePerCE,Ori_ZoneShift,ZoneShift,OPMode,MaxTotalPage,MaxPlane,bmZoneOccupiedBit,ZoneOffset,GeoType,MaxBlkSector,CardType,ToggleMode,ExtraByte,DieBlcokNum,DieBlockStuff
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x12,1024,2,0x001F,19,26,32768,4,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x12,2048,4,0x001F,19,27,65536,5,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006","0x0000,0x0002,0x0004,0x0006",0x14,1024,1,0x001F,19,25,32768,6,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x14,2048,2,0x001F,19,26,65536,7,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x14,4096,4,0x001F,19,27,131072,8,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006","0x0000,0x0002,0x0004,0x0006",0x21,512,1,0x001F,19,25,16384,9,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x21,1024,2,0x001F,19,26,32768,10,0,0,0,0
"0x45,0x3C,0x86,0x93,0x7A,0x57",0x01,Sandisk,SAN-6DCJ-4DIE-SW,1,1,32,256,256,1,2048,0x07FF,0,0,0,8,2,"0x0000,0x0002,0x0004,0x0006",,0x21,2048,4,0x001F,19,27,65536,11,0,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0001,0x4000,0x4001,0x2000,0x2001,0x6000,0x6001",0x11,256,1,0xF001,8,25,4096,0,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0004,0x0002,0x0006",0x11,512,2,0x000F,20,26,8192,1,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006",,0x11,1024,4,0x000F,20,27,16384,2,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0001,0x4000,0x4001,0x2000,0x2001,0x6000,0x6001",0x12,512,1,0xF001,8,25,8192,3,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0004,0x0002,0x0006",0x12,1024,2,0x000F,20,26,16384,4,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006",,0x12,2048,4,0x000F,20,27,32768,5,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0001,0x4000,0x4001,0x2000,0x2001,0x6000,0x6001",0x14,1024,1,0xF001,8,25,16384,6,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0004,0x0002,0x0006",0x14,2048,2,0x000F,20,26,32768,7,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006",,0x14,4096,4,0x000F,20,27,65536,8,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0001,0x4000,0x4001,0x2000,0x2001,0x6000,0x6001",0x21,512,1,0xF001,8,25,8192,9,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006","0x0000,0x0004,0x0002,0x0006",0x21,1024,2,0x000F,20,26,16384,10,1,0,0,0
"0x45,0xDE,0x94,0x82,0x76,0xD6",0x00,Sandisk,6D2G-Toggle,1,1,16,256,256,2,2048,0x07FF,0,0,8,9,1,"0x0000,0x0004,0x0002,0x0006",,0x21,2048,4,0x000F,20,27,32768,11,1,0,0,0
